navTimeText,navTimeUtc,latDeg,lonDeg,altM,matchedMagTimeMs,matchedMagTimeUtc,Bx_mGs,By_mGs,Bz_mGs,Bnorm_mGs,syncErrorMs
25-04-2025 21:44:42:491,2025-04-25 21:44:42,76.845769,17.786613,480121.90625,1745617482495,2025-04-25 21:44:42,-142.57776,145.50744,-422.11806,468.705119792962,4
25-04-2025 21:44:52:491,2025-04-25 21:44:52,76.316511,16.238257,479797.625,1745617492494,2025-04-25 21:44:52,-66.40608,204.34518,-432.1278,482.598337733398,3
25-04-2025 21:45:12:491,2025-04-25 21:45:12,75.231105,13.458111,479130.71875,1745617512494,2025-04-25 21:45:12,116.21064,282.95826,-411.13176,512.444742223135,3
25-04-2025 21:45:32:491,2025-04-25 21:45:32,74.12333,11.053211,478444.8125,1745617532494,2025-04-25 21:45:32,306.3957,282.22584,-336.9132,535.761377925318,3
25-04-2025 21:45:52:491,2025-04-25 21:45:52,72.987326,8.935142,477733.90625,1745617552493,2025-04-25 21:45:52,455.56524,211.42524,-227.78262,551.47551349029,2
25-04-2025 21:46:02:491,2025-04-25 21:46:02,72.414635,7.976049,477372.1875,1745617562493,2025-04-25 21:46:02,504.1491,157.95858,-166.0152,553.785404879423,2
25-04-2025 21:46:22:491,2025-04-25 21:46:22,71.251516,6.213156,476630.21875,1745617582493,2025-04-25 21:46:22,539.5494,56.39634,-33.69132,543.53399824583,2
25-04-2025 21:46:32:491,2025-04-25 21:46:32,70.669379,5.411333,476255.0625,1745617592493,2025-04-25 21:46:32,530.27208,20.99604,31.7382,531.635801900557,2
25-04-2025 21:46:52:491,2025-04-25 21:46:52,69.489552,3.924822,475486.875,1745617612492,2025-04-25 21:46:52,479.00268,1.2207,145.99572,500.7592313817,1
25-04-2025 21:47:12:491,2025-04-25 21:47:12,68.297978,2.583658,474700.40625,1745617632491,2025-04-25 21:47:12,405.76068,46.63074,221.43498,464.596174881596,0
25-04-2025 21:47:22:491,2025-04-25 21:47:22,67.699592,1.962029,474301.53125,1745617642492,2025-04-25 21:47:22,361.57134,86.91384,242.18688,443.781854447741,1
25-04-2025 21:47:42:491,2025-04-25 21:47:42,66.498599,0.804631,473493.3125,1745617662492,2025-04-25 21:47:42,276.36648,191.6499,235.83924,410.765459309054,1
25-04-2025 21:48:02:491,2025-04-25 21:48:02,65.286186,-0.257572,472667.5,1745617682491,2025-04-25 21:48:02,180.17532,291.7473,176.02494,385.440543399882,0
25-04-2025 21:48:12:491,2025-04-25 21:48:12,64.682452,-0.751785,472252.8125,1745617692491,2025-04-25 21:48:12,131.34732,331.05384,128.41764,378.602500933496,0
25-04-2025 21:48:32:491,2025-04-25 21:48:32,63.460893,-1.689728,471407.15625,1745617712490,2025-04-25 21:48:32,26.36712,369.38382,10.9863,370.486612825048,1
25-04-2025 21:48:52:491,2025-04-25 21:48:52,62.239026,-2.554518,470553.21875,1745617732490,2025-04-25 21:48:52,-61.52328,347.65536,-116.45478,371.76750678823,1
25-04-2025 21:49:12:491,2025-04-25 21:49:12,61.01132,-3.359381,469688.03125,1745617752490,2025-04-25 21:49:12,-113.03682,289.3059,-235.5951,389.846479520506,1
25-04-2025 21:49:22:491,2025-04-25 21:49:22,60.395306,-3.741671,469251.53125,1745617762489,2025-04-25 21:49:22,-116.94306,253.17318,-286.37622,399.729505709754,2
25-04-2025 21:49:42:491,2025-04-25 21:49:42,59.159096,-4.469945,468371.40625,1745617782489,2025-04-25 21:49:42,-94.72632,205.81002,-361.57134,426.690372451194,2
25-04-2025 21:50:02:491,2025-04-25 21:50:02,57.918713,-5.153747,467483.75,1745617802489,2025-04-25 21:50:02,-47.36316,201.65964,-391.8447,443.229227655629,2
25-04-2025 21:50:22:491,2025-04-25 21:50:22,56.67944,-5.795456,466593.5,1745617822489,2025-04-25 21:50:22,-12.69528,235.35096,-367.67484,436.733365425892,2
25-04-2025 21:50:32:491,2025-04-25 21:50:32,56.057476,-6.103381,466145.8125,1745617832488,2025-04-25 21:50:32,21.9726,267.08916,-355.46784,445.170528915079,3
25-04-2025 21:50:42:491,2025-04-25 21:50:42,55.431015,-6.404702,465694.5,1745617842488,2025-04-25 21:50:42,38.57412,296.38596,-321.53238,438.993930945931,3
25-04-2025 21:50:52:491,2025-04-25 21:50:52,54.808908,-6.695641,465246.09375,1745617852488,2025-04-25 21:50:52,53.7108,322.2648,-278.56374,429.345092668436,3
25-04-2025 21:51:02:491,2025-04-25 21:51:02,54.18734,-6.978533,464798,1745617862488,2025-04-25 21:51:02,65.18538,342.52842,-228.2709,416.752271811745,3
25-04-2025 21:51:22:491,2025-04-25 21:51:22,52.934308,-7.526793,463895.125,1745617882488,2025-04-25 21:51:22,85.20486,363.28032,-114.01338,390.168565989043,3
25-04-2025 21:51:32:491,2025-04-25 21:51:32,52.307877,-7.79061,463444.34375,1745617892487,2025-04-25 21:51:32,96.4353,361.08306,-52.4901,377.4068811019,4
25-04-2025 21:51:52:491,2025-04-25 21:51:52,51.057672,-8.298364,462546.625,1745617912487,2025-04-25 21:51:52,114.01338,330.07728,58.10532,354.014533322469,4
25-04-2025 21:52:02:491,2025-04-25 21:52:02,50.427044,-8.545627,462095.125,1745617922487,2025-04-25 21:52:02,119.87274,302.00118,106.68918,341.989426218958,4
25-04-2025 21:52:22:491,2025-04-25 21:52:22,49.169996,-9.02221,461198.75,1745617942487,2025-04-25 21:52:22,119.38446,241.45446,179.68704,323.790577205923,4
25-04-2025 21:52:42:491,2025-04-25 21:52:42,47.91362,-9.478547,460308.75,1745617962486,2025-04-25 21:52:42,93.26148,191.6499,216.79632,304.019789137718,5
25-04-2025 21:52:52:491,2025-04-25 21:52:52,47.283754,-9.700387,459865.21875,1745617972486,2025-04-25 21:52:52,74.95098,180.41946,220.70256,294.751507104214,5
25-04-2025 21:53:02:491,2025-04-25 21:53:02,46.65414,-9.917786,459423.90625,1745617982495,2025-04-25 21:53:02,53.7108,179.68704,216.30804,286.289103092037,4
25-04-2025 21:53:22:491,2025-04-25 21:53:22,45.388567,-10.342406,458543.59375,1745618002495,2025-04-25 21:53:22,24.16986,208.00728,177.0015,274.191067811605,4
25-04-2025 21:53:32:491,2025-04-25 21:53:32,44.760818,-10.547258,458110.65625,1745618012486,2025-04-25 21:53:32,18.06636,237.05994,145.2633,278.613055766135,5
25-04-2025 21:53:52:491,2025-04-25 21:53:52,43.494768,-10.949604,457245.96875,1745618032495,2025-04-25 21:53:52,29.05266,288.81762,59.32602,296.275634037935,4
25-04-2025 21:54:12:491,2025-04-25 21:54:12,42.231732,-11.337617,456395.6875,1745618052494,2025-04-25 21:54:12,61.035,325.9269,-49.31628,335.239781114426,3
25-04-2025 21:54:22:491,2025-04-25 21:54:22,41.593933,-11.528833,455971.5,1745618062495,2025-04-25 21:54:22,82.76346,330.32142,-107.66574,357.14694789643,4
25-04-2025 21:54:42:491,2025-04-25 21:54:42,40.329395,-11.899217,455141.5625,1745618082494,2025-04-25 21:54:42,127.19694,304.19844,-219.23772,395.955717618266,3
25-04-2025 21:54:52:491,2025-04-25 21:54:52,39.69762,-12.080157,454732.8125,1745618092494,2025-04-25 21:54:52,149.16954,275.63406,-270.26298,413.845097898206,3
25-04-2025 21:55:02:491,2025-04-25 21:55:02,39.058495,-12.260564,454323.53125,1745618102494,2025-04-25 21:55:02,170.65386,239.2572,-312.01092,428.622866730166,3
25-04-2025 21:55:22:491,2025-04-25 21:55:22,37.79086,-12.610958,453525.03125,1745618122493,2025-04-25 21:55:22,223.87638,158.20272,-365.47758,456.861681058895,2
25-04-2025 21:55:42:491,2025-04-25 21:55:42,36.521988,-12.952451,452744.59375,1745618142493,2025-04-25 21:55:42,280.761,79.3455,-369.62796,470.900495120797,2
25-04-2025 21:56:02:491,2025-04-25 21:56:02,35.243728,-13.287842,451978.78125,1745618162493,2025-04-25 21:56:02,347.16708,38.32998,-326.65932,478.226390055368,2
25-04-2025 21:56:22:491,2025-04-25 21:56:22,33.975837,-13.612611,451240.78125,1745618182492,2025-04-25 21:56:22,400.87788,45.89832,-241.6986,470.348746882648,1
25-04-2025 21:56:32:491,2025-04-25 21:56:32,33.333584,-13.774312,450875.5625,1745618192492,2025-04-25 21:56:32,412.35246,68.3592,-187.74366,458.208700662577,1
25-04-2025 21:56:52:491,2025-04-25 21:56:52,32.057182,-14.090418,450167.78125,1745618212491,2025-04-25 21:56:52,395.99508,126.70866,-72.0213,421.964756297125,0
25-04-2025 21:57:02:491,2025-04-25 21:57:02,31.419861,-14.245768,449823.6875,1745618222952,2025-04-25 21:57:02,366.69828,153.31992,-12.69528,397.662918258722,461
25-04-2025 21:57:22:491,2025-04-25 21:57:22,30.148414,-14.551055,449156.53125,1745618242492,2025-04-25 21:57:22,277.34304,170.16558,90.3318,337.691161484007,1
25-04-2025 21:57:32:491,2025-04-25 21:57:32,29.504112,-14.703519,448828.59375,1745618252491,2025-04-25 21:57:32,224.6088,159.66756,133.0563,306.017682043838,0
25-04-2025 21:57:52:491,2025-04-25 21:57:52,28.230726,-15.000695,448201.1875,1745618272491,2025-04-25 21:57:52,116.94306,96.92358,186.52296,240.54245830901,0
25-04-2025 21:58:02:491,2025-04-25 21:58:02,27.588908,-15.148494,447895.75,1745618282491,2025-04-25 21:58:02,67.87092,52.97838,196.77684,214.78895523154,0
25-04-2025 21:58:22:491,2025-04-25 21:58:22,26.309849,-15.439322,447309.21875,1745618302491,2025-04-25 21:58:22,-16.84566,-39.30654,173.58354,178.773671737588,0
25-04-2025 21:58:32:491,2025-04-25 21:58:32,25.668148,-15.583461,447026.375,1745618312490,2025-04-25 21:58:32,-53.46666,-81.29862,143.06604,173.02034893833,1
25-04-2025 21:58:52:491,2025-04-25 21:58:52,24.387978,-15.867701,446485.65625,1745618332489,2025-04-25 21:58:52,-112.06026,-136.23012,52.24596,183.972247371183,2
25-04-2025 21:59:02:491,2025-04-25 21:59:02,23.750793,-16.007619,446228.46875,1745618342490,2025-04-25 21:59:02,-132.07974,-145.75158,-3.41796,196.723824793861,1
25-04-2025 21:59:22:491,2025-04-25 21:59:22,22.466401,-16.286712,445734.78125,1745618362489,2025-04-25 21:59:22,-152.5875,-124.5114,-122.07,231.704809587997,2
25-04-2025 21:59:32:491,2025-04-25 21:59:32,21.829373,-16.423753,445502.46875,1745618372489,2025-04-25 21:59:32,-149.41368,-99.36498,-177.97806,252.733133686318,2
25-04-2025 21:59:52:491,2025-04-25 21:59:52,20.546614,-16.697108,445060.40625,1745618392489,2025-04-25 21:59:52,-100.34154,-40.03896,-275.63406,296.050127511435,2
25-04-2025 22:00:02:491,2025-04-25 22:00:02,19.905948,-16.832404,444852.78125,1745618402489,2025-04-25 22:00:02,-59.57016,-15.13668,-310.54608,316.570040981794,2
25-04-2025 22:00:12:491,2025-04-25 22:00:12,19.265209,-16.966941,444654,1745618412488,2025-04-25 22:00:12,-12.207,-0.97656,-338.62218,338.843541042744,3
25-04-2025 22:00:32:491,2025-04-25 22:00:32,17.979368,-17.234729,444282.40625,1745618432488,2025-04-25 22:00:32,96.19116,-10.00974,-363.52446,376.168801438004,3
25-04-2025 22:00:42:491,2025-04-25 22:00:42,17.34017,-17.366816,444111.4375,1745618442488,2025-04-25 22:00:42,145.50744,-31.98234,-358.64166,388.354381274095,3
25-04-2025 22:00:52:491,2025-04-25 22:00:52,16.694384,-17.499611,443948.125,1745618452488,2025-04-25 22:00:52,188.47608,-63.23226,-344.2374,397.518476294667,3
25-04-2025 22:01:12:491,2025-04-25 22:01:12,15.412803,-17.76132,443652.34375,1745618472487,2025-04-25 22:01:12,246.33726,-140.3805,-285.15552,402.12237071696,4
25-04-2025 22:01:32:491,2025-04-25 22:01:32,14.130756,-18.02088,443394.8125,1745618492487,2025-04-25 22:01:32,266.84502,-204.58932,-196.04442,389.2254734341,4
25-04-2025 22:01:42:491,2025-04-25 22:01:42,13.48318,-18.151206,443279.46875,1745618502487,2025-04-25 22:01:42,266.35674,-224.6088,-144.28674,377.112303327133,4
25-04-2025 22:01:52:491,2025-04-25 22:01:52,12.843278,-18.279506,443175.375,1745618512487,2025-04-25 22:01:52,256.83528,-234.86268,-92.28492,360.057420377455,4
25-04-2025 22:02:12:491,2025-04-25 22:02:12,11.556695,-18.536124,442995.9375,1745618532486,2025-04-25 22:02:12,226.80606,-227.53848,4.39452,321.300576624855,5
25-04-2025 22:02:22:491,2025-04-25 22:02:22,10.91586,-18.663326,442921.59375,1745618542486,2025-04-25 22:02:22,204.83346,-213.6225,42.7245,299.026255940965,5
25-04-2025 22:02:42:491,2025-04-25 22:02:42,9.626295,-18.918179,442802.59375,1745618562486,2025-04-25 22:02:42,148.43712,-178.46634,94.23804,250.528683567235,5
25-04-2025 22:03:02:491,2025-04-25 22:03:02,8.34364,-19.170345,442725.09375,1745618582495,2025-04-25 22:03:02,86.18142,-155.27304,108.39816,208.055557953744,4
25-04-2025 22:03:22:491,2025-04-25 22:03:22,7.060094,-19.421554,442688.71875,1745618602495,2025-04-25 22:03:22,29.78508,-157.4703,84.2283,181.048205993836,4
25-04-2025 22:03:42:491,2025-04-25 22:03:42,5.773169,-19.67247,442693.9375,1745618622495,2025-04-25 22:03:42,2.4414,-190.4292,32.47062,193.193120503253,4
25-04-2025 22:04:02:491,2025-04-25 22:04:02,4.48492,-19.92287,442741.1875,1745618642494,2025-04-25 22:04:02,12.207,-228.02676,-33.93546,230.861061182931,3
25-04-2025 22:04:22:491,2025-04-25 22:04:22,3.200434,-20.171941,442830.3125,1745618662494,2025-04-25 22:04:22,51.75768,-250.2435,-99.60912,274.267467116329,3
25-04-2025 22:04:32:491,2025-04-25 22:04:32,2.557217,-20.296496,442890.78125,1745618672494,2025-04-25 22:04:32,77.14824,-252.19662,-131.59146,294.739373717618,3
25-04-2025 22:04:52:491,2025-04-25 22:04:52,1.265658,-20.546368,443044.0625,1745618692493,2025-04-25 22:04:52,131.59146,-239.01306,-180.17532,326.965902094695,2
25-04-2025 22:05:12:491,2025-04-25 22:05:12,-0.017508,-20.794453,443238.53125,1745618712493,2025-04-25 22:05:12,176.26908,-213.13422,-207.03072,345.4832894986,2
25-04-2025 22:05:22:491,2025-04-25 22:05:22,-0.660668,-20.918791,443351.78125,1745618722493,2025-04-25 22:05:22,194.82372,-200.68308,-213.37836,351.795828555733,2
25-04-2025 22:05:42:491,2025-04-25 22:05:42,-1.945684,-21.167309,443609.625,1745618742493,2025-04-25 22:05:42,220.70256,-186.03468,-210.93696,357.509333091176,2
25-04-2025 22:05:52:491,2025-04-25 22:05:52,-2.590033,-21.292013,443754.71875,1745618752493,2025-04-25 22:05:52,227.0502,-184.08156,-204.58932,356.783693447635,2
25-04-2025 22:06:02:491,2025-04-25 22:06:02,-3.234983,-21.416922,443910.4375,1745618762492,2025-04-25 22:06:02,228.75918,-187.9878,-196.77684,355.515541352974,1
25-04-2025 22:06:12:491,2025-04-25 22:06:12,-3.875392,-21.541061,444075.46875,1745618772492,2025-04-25 22:06:12,226.80606,-194.0913,-185.30226,351.353595612057,1
25-04-2025 22:06:32:491,2025-04-25 22:06:32,-5.163818,-21.791227,444438.6875,1745618792492,2025-04-25 22:06:32,202.6362,-215.33148,-167.2359,339.701224722903,1
25-04-2025 22:06:52:491,2025-04-25 22:06:52,-6.449366,-22.041536,444842.375,1745618812491,2025-04-25 22:06:52,162.3531,-234.61854,-148.19298,321.505128594587,0
25-04-2025 22:07:12:491,2025-04-25 22:07:12,-7.734046,-22.292552,445286.625,1745618832491,2025-04-25 22:07:12,112.3044,-243.40758,-132.07974,298.838729048435,0
25-04-2025 22:07:22:491,2025-04-25 22:07:22,-8.375916,-22.418353,445523.71875,1745618842491,2025-04-25 22:07:22,90.08766,-243.65172,-123.04656,287.441129748454,0
25-04-2025 22:07:42:491,2025-04-25 22:07:42,-9.661369,-22.671179,446028.59375,1745618862491,2025-04-25 22:07:42,51.75768,-233.64198,-109.37472,263.116441204994,0
25-04-2025 22:07:52:491,2025-04-25 22:07:52,-10.306822,-22.79862,446297.0625,1745618872491,2025-04-25 22:07:52,38.81826,-228.51504,-101.80638,253.161055109852,0
25-04-2025 22:08:12:491,2025-04-25 22:08:12,-11.584617,-23.052008,446857.75,1745618892490,2025-04-25 22:08:12,22.94916,-219.97014,-90.3318,238.900315042834,1
25-04-2025 22:08:22:491,2025-04-25 22:08:22,-12.231017,-23.180791,447155.96875,1745618902490,2025-04-25 22:08:22,7.81248,-222.65568,-72.0213,234.144515916352,1
25-04-2025 22:08:32:491,2025-04-25 22:08:32,-12.870251,-23.308577,447460.40625,1745618912490,2025-04-25 22:08:32,18.55464,-216.0639,-73.48614,228.971824294692,1
25-04-2025 22:08:52:491,2025-04-25 22:08:52,-14.153538,-23.566512,448099.8125,1745618932489,2025-04-25 22:08:52,24.90228,-214.8432,-55.90806,223.390768180787,2
25-04-2025 22:09:12:491,2025-04-25 22:09:12,-15.436296,-23.826381,448776.03125,1745618952489,2025-04-25 22:09:12,37.59756,-215.08734,-40.52724,222.077908690277,2
25-04-2025 22:09:22:491,2025-04-25 22:09:22,-16.078779,-23.957373,449128.375,1745618962489,2025-04-25 22:09:22,45.41004,-216.30804,-34.91202,223.763466727533,2
25-04-2025 22:09:42:491,2025-04-25 22:09:42,-17.363871,-24.221201,449860,1745618982488,2025-04-25 22:09:42,60.05844,-217.77288,-27.09954,227.522369333083,3
25-04-2025 22:09:52:491,2025-04-25 22:09:52,-18.001993,-24.353166,450236.34375,1745618992488,2025-04-25 22:09:52,68.60334,-218.74944,-28.0761,230.967537006133,3
25-04-2025 22:10:12:491,2025-04-25 22:10:12,-19.284281,-24.620416,451018.25,1745619012488,2025-04-25 22:10:12,86.42556,-224.6088,-37.59756,243.581745984192,3
25-04-2025 22:10:22:491,2025-04-25 22:10:22,-19.92127,-24.754269,451419.15625,1745619022488,2025-04-25 22:10:22,94.48218,-227.78262,-47.85144,251.200248052605,3
25-04-2025 22:10:42:491,2025-04-25 22:10:42,-21.205009,-25.026392,452251.59375,1745619042487,2025-04-25 22:10:42,113.28096,-230.95644,-76.41582,268.352064687916,4
25-04-2025 22:10:52:491,2025-04-25 22:10:52,-21.840884,-25.162424,452675.84375,1745619052487,2025-04-25 22:10:52,125.7321,-230.7123,-93.9939,279.054796731592,4
25-04-2025 22:11:02:491,2025-04-25 22:11:02,-22.483595,-25.3008,453112.4375,1745619062487,2025-04-25 22:11:02,135.74184,-230.7123,-114.01338,290.951994866679,4
25-04-2025 22:11:22:491,2025-04-25 22:11:22,-23.75751,-25.577844,454000.46875,1745619082486,2025-04-25 22:11:22,158.93514,-216.55218,-153.56406,309.414197982665,5
25-04-2025 22:11:32:491,2025-04-25 22:11:32,-24.400892,-25.719241,454460.125,1745619092486,2025-04-25 22:11:32,167.96832,-206.05416,-171.87456,316.563639339899,5
25-04-2025 22:11:42:491,2025-04-25 22:11:42,-25.038331,-25.860361,454922.71875,1745619102487,2025-04-25 22:11:42,179.68704,-193.84716,-187.9878,324.350993112195,4
25-04-2025 22:12:02:491,2025-04-25 22:12:02,-26.315664,-26.146401,455870.59375,1745619122486,2025-04-25 22:12:02,202.39206,-168.21246,-206.78658,334.69189909287,5
25-04-2025 22:12:12:491,2025-04-25 22:12:12,-26.951167,-26.290419,456352.28125,1745619132486,2025-04-25 22:12:12,212.4018,-156.73788,-211.66938,338.356637440022,5
25-04-2025 22:12:22:491,2025-04-25 22:12:22,-27.591534,-26.436746,456844.21875,1745619142486,2025-04-25 22:12:22,222.41154,-148.43712,-209.22798,339.524401676737,5
25-04-2025 22:12:42:491,2025-04-25 22:12:42,-28.86258,-26.730963,457839.53125,1745619162495,2025-04-25 22:12:42,239.01306,-147.21642,-192.38232,340.309967848082,4
25-04-2025 22:13:02:491,2025-04-25 22:13:02,-30.137803,-27.031537,458862.28125,1745619182495,2025-04-25 22:13:02,241.45446,-165.52692,-160.39998,333.807685775176,4
25-04-2025 22:13:12:491,2025-04-25 22:13:12,-30.773762,-27.183586,459380.9375,1745619192495,2025-04-25 22:13:12,232.42128,-181.15188,-139.1598,325.885110062446,4
25-04-2025 22:13:32:491,2025-04-25 22:13:32,-32.048702,-27.493006,460437.09375,1745619212494,2025-04-25 22:13:32,185.5464,-211.66938,-80.5662,292.78371806674,3
25-04-2025 22:13:52:491,2025-04-25 22:13:52,-33.322557,-27.808697,461513.03125,1745619232494,2025-04-25 22:13:52,141.6012,-217.77288,-41.99208,263.13354382834,3
25-04-2025 22:14:12:491,2025-04-25 22:14:12,-34.590837,-28.130027,462603.375,1745619252494,2025-04-25 22:14:12,81.05448,-199.46238,-2.4414,215.31611690093,3
25-04-2025 22:14:22:491,2025-04-25 22:14:22,-35.225488,-28.293623,463155.6875,1745619262494,2025-04-25 22:14:22,50.78112,-180.41946,12.207,187.826820619809,3
25-04-2025 22:14:42:491,2025-04-25 22:14:42,-36.494524,-28.62674,464272.53125,1745619282493,2025-04-25 22:14:42,-2.19726,-136.7184,21.48432,138.413600689853,2
25-04-2025 22:15:02:491,2025-04-25 22:15:02,-37.756616,-28.966494,465398.5625,1745619302493,2025-04-25 22:15:02,-41.5038,-94.48218,4.15038,103.279588526179,2
25-04-2025 22:15:22:491,2025-04-25 22:15:22,-39.022472,-29.316442,466541.75,1745619322492,2025-04-25 22:15:22,-69.09162,-72.99786,-35.4003,106.562285818642,1
25-04-2025 22:15:32:491,2025-04-25 22:15:32,-39.658687,-29.496039,467121.0625,1745619332492,2025-04-25 22:15:32,-76.17168,-73.97442,-63.23226,123.582597290502,1
25-04-2025 22:15:52:491,2025-04-25 22:15:52,-40.923116,-29.860866,468280.84375,1745619352492,2025-04-25 22:15:52,-70.55646,-98.8767,-124.99968,174.297836620894,1
25-04-2025 22:16:12:491,2025-04-25 22:16:12,-42.181121,-30.235017,469444.59375,1745619372492,2025-04-25 22:16:12,-30.76164,-139.89222,-183.105,232.472692454443,1
25-04-2025 22:16:22:491,2025-04-25 22:16:22,-42.814887,-30.428039,470034.125,1745619382491,2025-04-25 22:16:22,5.12694,-158.20272,-206.05416,259.832066886417,0
25-04-2025 22:16:42:491,2025-04-25 22:16:42,-44.073131,-30.820904,471210.03125,1745619402491,2025-04-25 22:16:42,92.28492,-171.87456,-238.0365,307.764107989951,0
25-04-2025 22:16:52:491,2025-04-25 22:16:52,-44.708222,-31.024369,471805.96875,1745619412491,2025-04-25 22:16:52,141.84534,-165.03864,-244.38414,327.233037843529,0
25-04-2025 22:17:12:491,2025-04-25 22:17:12,-45.960818,-31.436598,472985,1745619432491,2025-04-25 22:17:12,228.51504,-124.26726,-233.64198,349.642746574886,0
25-04-2025 22:17:32:491,2025-04-25 22:17:32,-47.216142,-31.865421,474170.25,1745619452490,2025-04-25 22:17:32,288.0852,-68.60334,-195.312,354.748189653162,1
25-04-2025 22:17:42:491,2025-04-25 22:17:42,-47.847224,-32.087406,474767,1745619462490,2025-04-25 22:17:42,306.15156,-46.14246,-166.50348,351.541339187009,1
25-04-2025 22:17:52:491,2025-04-25 22:17:52,-48.471517,-32.311487,475357.65625,1745619472489,2025-04-25 22:17:52,318.6027,-28.32024,-133.78872,346.711894864001,2
25-04-2025 22:18:12:491,2025-04-25 22:18:12,-49.724337,-32.775506,476543.25,1745619492489,2025-04-25 22:18:12,321.28824,-21.72846,-60.54672,327.664713448103,2
25-04-2025 22:18:32:491,2025-04-25 22:18:32,-50.975734,-33.259722,477726.5625,1745619512489,2025-04-25 22:18:32,301.75704,-52.00182,8.30076,306.317487403922,2
25-04-2025 22:18:52:491,2025-04-25 22:18:52,-52.225583,-33.76616,478905.96875,1745619532489,2025-04-25 22:18:52,249.26694,-109.13058,55.66392,277.744420030118,2
25-04-2025 22:19:02:491,2025-04-25 22:19:02,-52.845577,-34.026592,479489.65625,1745619542488,2025-04-25 22:19:02,212.89008,-137.20668,68.60334,262.400986008407,3
25-04-2025 22:19:22:491,2025-04-25 22:19:22,-54.091898,-34.570272,480659.3125,1745619562488,2025-04-25 22:19:22,113.28096,-178.46634,70.06818,222.693422130133,3
25-04-2025 22:19:42:491,2025-04-25 22:19:42,-55.330072,-35.139554,481815.34375,1745619582487,2025-04-25 22:19:42,3.41796,-173.3394,39.30654,177.772984814041,4
25-04-2025 22:20:02:491,2025-04-25 22:20:02,-56.569826,-35.742076,482965.46875,1745619602487,2025-04-25 22:20:02,-81.54276,-122.07,-17.0898,147.791636679677,4
25-04-2025 22:20:12:491,2025-04-25 22:20:12,-57.193258,-36.058573,483540.5625,1745619612487,2025-04-25 22:20:12,-106.44504,-88.86696,-53.46666,148.615500038855,4
25-04-2025 22:20:32:491,2025-04-25 22:20:32,-58.424721,-36.713045,484669.4375,1745619632487,2025-04-25 22:20:32,-120.60516,-28.32024,-136.23012,184.13659660018,4
25-04-2025 22:20:42:491,2025-04-25 22:20:42,-59.041378,-37.056614,485230.8125,1745619642486,2025-04-25 22:20:42,-110.83956,-9.7656,-181.15188,212.595340099185,5
25-04-2025 22:20:52:491,2025-04-25 22:20:52,-59.657153,-37.411132,485788.5625,1745619652486,2025-04-25 22:20:52,-94.23804,-3.17382,-222.65568,241.798331575502,5
25-04-2025 22:21:12:491,2025-04-25 22:21:12,-60.883937,-38.154543,486890.75,1745619672495,2025-04-25 22:21:12,-39.55068,-26.12298,-292.968,296.777552042844,4
25-04-2025 22:21:32:491,2025-04-25 22:21:32,-62.103611,-38.948314,487973.75,1745619692495,2025-04-25 22:21:32,35.88858,-82.76346,-334.96008,346.894848158912,4
25-04-2025 22:21:52:491,2025-04-25 22:21:52,-63.323517,-39.804676,489043.0625,1745619712495,2025-04-25 22:21:52,128.1735,-149.41368,-327.39174,382.018645217246,4
25-04-2025 22:22:12:491,2025-04-25 22:22:12,-64.536504,-40.727544,490091.5,1745619732494,2025-04-25 22:22:12,230.46816,-190.18506,-273.92508,405.365118472218,3
25-04-2025 22:22:22:491,2025-04-25 22:22:22,-65.144787,-41.220615,490611.4375,1745619742494,2025-04-25 22:22:22,282.46998,-192.62646,-230.95644,412.595588767992,3
25-04-2025 22:22:32:491,2025-04-25 22:22:32,-65.744894,-41.728996,491120.375,1745619752494,2025-04-25 22:22:32,321.77652,-181.64016,-177.97806,410.133473871007,3
25-04-2025 22:22:52:491,2025-04-25 22:22:52,-66.94487,-42.818237,492125.875,1745619772494,2025-04-25 22:22:52,371.82522,-135.00942,-64.45296,400.793864436005,3
25-04-2025 22:23:02:491,2025-04-25 22:23:02,-67.54566,-43.404192,492622.96875,1745619782494,2025-04-25 22:23:02,374.02248,-104.00364,-6.34764,388.265199589365,3
25-04-2025 22:23:12:491,2025-04-25 22:23:12,-68.138466,-44.012069,493109.28125,1745619792494,2025-04-25 22:23:12,361.81548,-75.43926,49.80456,372.937015746321,3
25-04-2025 22:23:32:491,2025-04-25 22:23:32,-69.325047,-45.328656,494069.84375,1745619812493,2025-04-25 22:23:32,287.84106,-48.58386,144.77502,325.841485526972,2
25-04-2025 22:23:52:491,2025-04-25 22:23:52,-70.501923,-46.788035,495005.40625,1745619832493,2025-04-25 22:23:52,169.6773,-74.21856,207.76314,278.324097279454,2
25-04-2025 22:24:12:491,2025-04-25 22:24:12,-71.660883,-48.406814,495909.9375,1745619852492,2025-04-25 22:24:12,66.89436,-126.9528,198.24168,244.72767010878,1
25-04-2025 22:24:22:491,2025-04-25 22:24:22,-72.240315,-49.296282,496356,1745619862492,2025-04-25 22:24:22,16.11324,-160.15584,174.5601,237.446326780208,1
25-04-2025 22:24:42:491,2025-04-25 22:24:42,-73.380581,-51.233894,497222.0625,1745619882491,2025-04-25 22:24:42,-80.07792,-214.11078,86.18142,244.301323240279,0
25-04-2025 22:24:52:491,2025-04-25 22:24:52,-73.940131,-52.29062,497641.59375,1745619892491,2025-04-25 22:24:52,-119.14032,-224.36466,26.36712,255.399963828722,0
