navTimeText,navTimeUtc,latDeg,lonDeg,altM,matchedMagTimeMs,matchedMagTimeUtc,Bx_mGs,By_mGs,Bz_mGs,Bnorm_mGs,syncErrorMs
25-04-2025 13:51:22:521,2025-04-25 13:51:22,81.966771,168.641605,483418.46875,1745589082519,2025-04-25 13:51:22,-358.8858,-6.1035,-83.74002,368.576533576801,2
25-04-2025 13:51:32:521,2025-04-25 13:51:32,81.688243,164.545841,483166.5625,1745589092520,2025-04-25 13:51:32,-347.16708,8.78904,-78.85722,356.118926492227,1
25-04-2025 13:51:52:521,2025-04-25 13:51:52,81.026876,157.250216,482647.625,1745589112519,2025-04-25 13:51:52,-342.04014,-3.6621,-101.80638,356.888508299628,2
25-04-2025 13:52:02:521,2025-04-25 13:52:02,80.65017,154.012447,482379,1745589122519,2025-04-25 13:52:02,-341.06358,-4.8828,-62.49984,346.777215713896,2
25-04-2025 13:52:22:521,2025-04-25 13:52:22,79.819838,148.275743,481822.15625,1745589142518,2025-04-25 13:52:22,-351.5616,6.83592,-106.44504,367.386492589763,3
25-04-2025 13:52:42:521,2025-04-25 13:52:42,78.908445,143.42635,481241.21875,1745589162518,2025-04-25 13:52:42,-363.52446,16.11324,-125.48796,384.911545197791,3
25-04-2025 13:52:52:521,2025-04-25 13:52:52,78.42234,141.263134,480938.125,1745589172518,2025-04-25 13:52:52,-334.71594,-0.24414,-97.16772,348.534626550106,3
25-04-2025 13:53:12:521,2025-04-25 13:53:12,77.422817,137.480028,480322.0625,1745589192518,2025-04-25 13:53:12,-363.52446,-6.34764,-151.3668,393.830209219787,3
25-04-2025 13:53:22:521,2025-04-25 13:53:22,76.903709,135.792835,480003.8125,1745589202517,2025-04-25 13:53:22,-347.8995,-3.17382,-129.88248,371.367195434105,4
25-04-2025 13:53:42:521,2025-04-25 13:53:42,75.836861,132.777867,479349.71875,1745589222517,2025-04-25 13:53:42,-334.4718,25.39056,-83.25174,345.610934065144,4
25-04-2025 13:53:52:521,2025-04-25 13:53:52,75.292208,131.430134,479014.71875,1745589232518,2025-04-25 13:53:52,-362.79204,21.9726,-114.7458,381.139683129114,3
25-04-2025 13:54:12:521,2025-04-25 13:54:12,74.178429,128.991947,478325.5,1745589252517,2025-04-25 13:54:12,-337.40148,12.93942,-111.57198,355.605812687654,4
25-04-2025 13:54:32:521,2025-04-25 13:54:32,73.047357,126.867362,477618.21875,1745589272517,2025-04-25 13:54:32,-366.21,-7.3242,-133.54458,389.868648204772,4
25-04-2025 13:54:42:521,2025-04-25 13:54:42,72.474495,125.901027,477256.71875,1745589282517,2025-04-25 13:54:42,-349.85262,20.50776,-95.70288,363.285652319736,4
25-04-2025 13:54:52:521,2025-04-25 13:54:52,71.895773,124.988883,476889.15625,1745589292516,2025-04-25 13:54:52,-359.86236,15.13668,-155.27304,392.224112182096,5
25-04-2025 13:55:12:521,2025-04-25 13:55:12,70.729088,123.319134,476140.6875,1745589312516,2025-04-25 13:55:12,-345.4581,19.5312,-96.19116,359.131599683453,5
25-04-2025 13:55:22:521,2025-04-25 13:55:22,70.142949,122.554344,475760.8125,1745589322516,2025-04-25 13:55:22,-353.51472,10.25388,-121.09344,373.820037615383,5
25-04-2025 13:55:32:521,2025-04-25 13:55:32,69.552165,121.82727,475375.3125,1745589332516,2025-04-25 13:55:32,-368.89554,34.42374,-141.6012,396.635617599982,5
25-04-2025 13:55:42:521,2025-04-25 13:55:42,68.958143,121.136383,474985.0625,1745589342525,2025-04-25 13:55:42,-369.13968,6.1035,-159.9117,402.334572041283,4
25-04-2025 13:56:02:521,2025-04-25 13:56:02,67.765906,119.857143,474194,1745589362525,2025-04-25 13:56:02,-368.16312,31.24992,-153.07578,399.941039217969,4
25-04-2025 13:56:12:521,2025-04-25 13:56:12,67.166277,119.261783,473792.28125,1745589372525,2025-04-25 13:56:12,-352.04988,31.7382,-119.6286,373.172122867202,4
25-04-2025 13:56:22:521,2025-04-25 13:56:22,66.564093,118.692678,473386.34375,1745589382525,2025-04-25 13:56:22,-347.65536,20.7519,-138.67152,374.866217668984,4
25-04-2025 13:56:42:521,2025-04-25 13:56:42,65.349522,117.623343,472560.25,1745589402525,2025-04-25 13:56:42,-333.2511,29.78508,-122.80242,356.404097899663,4
25-04-2025 13:56:52:521,2025-04-25 13:56:52,64.742851,117.124494,472144.15625,1745589412525,2025-04-25 13:56:52,-345.70224,25.14642,-122.31414,367.563776811282,4
25-04-2025 13:57:12:521,2025-04-25 13:57:12,63.523963,116.184605,471301.5625,1745589432525,2025-04-25 13:57:12,-334.22766,10.74216,-156.2496,369.103590081025,4
25-04-2025 13:57:32:521,2025-04-25 13:57:32,62.29862,115.31392,470446.4375,1745589452525,2025-04-25 13:57:32,-332.76282,40.77138,-135.98598,361.781130737933,4
25-04-2025 13:57:42:521,2025-04-25 13:57:42,61.684169,114.902114,470014.90625,1745589462524,2025-04-25 13:57:42,-352.53816,44.67762,-153.07578,386.925623870607,3
25-04-2025 13:58:02:521,2025-04-25 13:58:02,60.453267,114.12154,469145.5,1745589482524,2025-04-25 13:58:02,-357.6651,26.36712,-176.02494,399.505104194062,3
25-04-2025 13:58:22:521,2025-04-25 13:58:22,59.224598,113.395238,468272.09375,1745589502524,2025-04-25 13:58:22,-353.75886,39.55068,-158.691,389.733781956302,3
25-04-2025 13:58:32:521,2025-04-25 13:58:32,58.600872,113.044665,467826.9375,1745589512523,2025-04-25 13:58:32,-342.77256,42.7245,-186.03468,392.335714601546,2
25-04-2025 13:58:52:521,2025-04-25 13:58:52,57.36081,112.380354,466939,1745589532523,2025-04-25 13:58:52,-336.9132,14.40426,-189.2085,386.675372260295,2
25-04-2025 13:59:02:521,2025-04-25 13:59:02,56.739601,112.062641,466493.09375,1745589542523,2025-04-25 13:59:02,-365.47758,31.00578,-217.77288,426.567986538558,2
25-04-2025 13:59:22:521,2025-04-25 13:59:22,55.494997,111.453511,465598.21875,1745589562522,2025-04-25 13:59:22,-336.66906,21.72846,-170.65386,378.075285979069,1
25-04-2025 13:59:32:521,2025-04-25 13:59:32,54.872282,111.161465,465150.0625,1745589572522,2025-04-25 13:59:32,-354.73542,18.79878,-241.45446,429.524002339749,1
25-04-2025 13:59:52:521,2025-04-25 13:59:52,53.626172,110.600249,464253.21875,1745589592522,2025-04-25 13:59:52,-333.49524,19.77534,-212.64594,396.015700412568,1
25-04-2025 14:00:02:521,2025-04-25 14:00:02,53.000953,110.3295,463803.5625,1745589602522,2025-04-25 14:00:02,-327.63588,28.80852,-213.86664,392.318926885837,1
25-04-2025 14:00:12:521,2025-04-25 14:00:12,52.375151,110.065247,463353.9375,1745589612522,2025-04-25 14:00:12,-310.30194,9.7656,-198.9741,368.745648627795,1
25-04-2025 14:00:22:522,2025-04-25 14:00:22,51.747535,109.806663,462903.59375,1745589622521,2025-04-25 14:00:22,-329.83314,12.93942,-218.74944,395.990714957446,1
25-04-2025 14:00:42:521,2025-04-25 14:00:42,50.493823,109.308134,462006.5,1745589642522,2025-04-25 14:00:42,-314.20818,43.21278,-200.1948,375.062771654667,1
25-04-2025 14:01:02:521,2025-04-25 14:01:02,49.236143,108.830199,461111.09375,1745589662522,2025-04-25 14:01:02,-310.54608,25.39056,-254.39388,402.243451807403,1
25-04-2025 14:01:12:522,2025-04-25 14:01:12,48.607239,108.598881,460665.4375,1745589672521,2025-04-25 14:01:12,-309.08124,39.55068,-257.07942,403.96199994051,1
25-04-2025 14:01:32:521,2025-04-25 14:01:32,47.34806,108.149912,459778.375,1745589692521,2025-04-25 14:01:32,-315.18474,17.0898,-253.41732,404.788611090888,0
25-04-2025 14:01:52:521,2025-04-25 14:01:52,46.085889,107.717431,458897.28125,1745589712520,2025-04-25 14:01:52,-300.2922,22.94916,-234.3744,381.619481553164,1
25-04-2025 14:02:02:521,2025-04-25 14:02:02,45.456067,107.507703,458461.09375,1745589722520,2025-04-25 14:02:02,-300.04806,30.76164,-265.38018,401.748374909079,1
25-04-2025 14:02:12:521,2025-04-25 14:02:12,44.823957,107.301042,458025.84375,1745589732520,2025-04-25 14:02:12,-294.1887,30.27336,-248.53452,386.306711260638,1
25-04-2025 14:02:22:521,2025-04-25 14:02:22,44.191461,107.097926,457593.125,1745589742520,2025-04-25 14:02:22,-305.41914,31.00578,-286.8645,420.158840002204,1
25-04-2025 14:02:32:521,2025-04-25 14:02:32,43.559846,106.898601,457163.90625,1745589752520,2025-04-25 14:02:32,-294.43284,37.35342,-268.30986,400.095183961744,1
25-04-2025 14:02:52:521,2025-04-25 14:02:52,42.294259,106.509164,456313.34375,1745589772519,2025-04-25 14:02:52,-262.20636,18.79878,-266.84502,374.58221267532,2
25-04-2025 14:03:02:521,2025-04-25 14:03:02,41.662201,106.31936,455893.65625,1745589782520,2025-04-25 14:03:02,-241.6986,46.63074,-249.75522,350.671226467408,1
25-04-2025 14:03:22:521,2025-04-25 14:03:22,40.390679,105.94635,455060.53125,1745589802520,2025-04-25 14:03:22,-246.82554,34.66788,-296.6301,387.445641769263,1
25-04-2025 14:03:42:521,2025-04-25 14:03:42,39.123617,105.585572,454246.375,1745589822519,2025-04-25 14:03:42,-239.74548,63.96468,-281.49342,375.243815367061,2
25-04-2025 14:04:02:521,2025-04-25 14:04:02,37.857198,105.235019,453450.03125,1745589842519,2025-04-25 14:04:02,-238.76892,30.76164,-308.8371,391.582979698896,2
25-04-2025 14:04:22:521,2025-04-25 14:04:22,36.586482,104.892574,452669.8125,1745589862518,2025-04-25 14:04:22,-222.89982,38.57412,-302.00118,377.328776017943,3
25-04-2025 14:04:32:521,2025-04-25 14:04:32,35.949099,104.724087,452286,1745589872519,2025-04-25 14:04:32,-238.28064,31.7382,-329.34486,407.741356188539,2
25-04-2025 14:04:52:521,2025-04-25 14:04:52,34.674715,104.393356,451534.5625,1745589892518,2025-04-25 14:04:52,-229.24746,15.62496,-333.73938,405.191943471533,3
25-04-2025 14:05:12:521,2025-04-25 14:05:12,33.400626,104.07037,450805.6875,1745589912517,2025-04-25 14:05:12,-189.2085,19.04292,-326.41518,377.768922767356,4
25-04-2025 14:05:22:521,2025-04-25 14:05:22,32.761931,103.911165,450449.125,1745589922517,2025-04-25 14:05:22,-201.17136,8.78904,-325.9269,383.112917365078,4
25-04-2025 14:05:42:521,2025-04-25 14:05:42,31.487568,103.598554,449756.15625,1745589942517,2025-04-25 14:05:42,-199.46238,26.36712,-358.8858,411.435880173325,4
25-04-2025 14:05:52:521,2025-04-25 14:05:52,30.84816,103.44411,449418,1745589952517,2025-04-25 14:05:52,-175.29252,12.207,-364.74516,404.864804793373,4
25-04-2025 14:06:12:521,2025-04-25 14:06:12,29.571789,103.140323,448762.96875,1745589972517,2025-04-25 14:06:12,-155.51718,23.68158,-340.08702,374.707341373143,4
25-04-2025 14:06:22:521,2025-04-25 14:06:22,28.934905,102.990872,448446.3125,1745589982516,2025-04-25 14:06:22,-148.19298,38.32998,-331.54212,365.171910231572,5
25-04-2025 14:06:42:521,2025-04-25 14:06:42,27.65471,102.694503,447831.125,1745590002516,2025-04-25 14:06:42,-129.3942,21.72846,-338.62218,363.152813228211,5
25-04-2025 14:07:02:521,2025-04-25 14:07:02,26.372446,102.402704,447244.5,1745590022516,2025-04-25 14:07:02,-130.37076,18.55464,-353.02644,376.787044718341,5
25-04-2025 14:07:22:521,2025-04-25 14:07:22,25.093896,102.11641,446690.09375,1745590042516,2025-04-25 14:07:22,-126.9528,27.09954,-388.67088,409.776099176155,5
25-04-2025 14:07:42:521,2025-04-25 14:07:42,23.814641,101.834261,446167,1745590062516,2025-04-25 14:07:42,-94.97046,41.74794,-342.28428,357.660183836521,5
25-04-2025 14:07:52:521,2025-04-25 14:07:52,23.173515,101.694372,445917.0625,1745590072525,2025-04-25 14:07:52,-104.49192,10.25388,-379.39356,393.653625373645,4
25-04-2025 14:08:02:521,2025-04-25 14:08:02,22.534722,101.555945,445676.34375,1745590082525,2025-04-25 14:08:02,-83.0076,47.36316,-352.04988,364.791239739882,4
25-04-2025 14:08:12:521,2025-04-25 14:08:12,21.895196,101.418276,445443.71875,1745590092525,2025-04-25 14:08:12,-70.31232,22.70502,-370.11624,377.419357464241,4
25-04-2025 14:08:32:521,2025-04-25 14:08:32,20.613651,101.145007,445003.375,1745590112525,2025-04-25 14:08:32,-63.23226,24.414,-384.76464,390.689378272608,4
25-04-2025 14:08:52:521,2025-04-25 14:08:52,19.330325,100.874613,444597.65625,1745590132525,2025-04-25 14:08:52,-43.21278,45.89832,-368.89554,374.243128949674,4
25-04-2025 14:09:12:521,2025-04-25 14:09:12,18.042626,100.606296,444226.875,1745590152525,2025-04-25 14:09:12,-31.49406,12.45114,-398.19234,399.629886691747,4
25-04-2025 14:09:32:521,2025-04-25 14:09:32,16.761431,100.342063,443894.875,1745590172524,2025-04-25 14:09:32,0.73242,13.91598,-387.69432,387.944682524041,3
25-04-2025 14:09:42:521,2025-04-25 14:09:42,16.120023,100.210726,443742.75,1745590182524,2025-04-25 14:09:42,10.9863,26.12298,-402.09858,403.095989696979,3
25-04-2025 14:09:52:521,2025-04-25 14:09:52,15.479796,100.080221,443600.375,1745590192524,2025-04-25 14:09:52,-5.12694,24.90228,-406.00482,406.800101925005,3
25-04-2025 14:10:12:521,2025-04-25 14:10:12,14.193972,99.819793,443343.40625,1745590212524,2025-04-25 14:10:12,29.2968,8.5449,-400.3896,401.550930262165,3
25-04-2025 14:10:22:521,2025-04-25 14:10:22,13.552174,99.690579,443229.75,1745590222524,2025-04-25 14:10:22,36.13272,33.69132,-385.7412,388.891953986426,3
25-04-2025 14:10:42:521,2025-04-25 14:10:42,12.268329,99.433532,443032.0625,1745590242523,2025-04-25 14:10:42,66.89436,46.63074,-373.29006,382.092593761723,2
25-04-2025 14:11:02:521,2025-04-25 14:11:02,10.976415,99.176601,442873.40625,1745590262523,2025-04-25 14:11:02,73.97442,6.59178,-401.12202,407.939384353589,2
25-04-2025 14:11:12:521,2025-04-25 14:11:12,10.333598,99.049354,442809.71875,1745590272523,2025-04-25 14:11:12,72.99786,25.6347,-374.7549,382.657889612483,2
25-04-2025 14:11:22:521,2025-04-25 14:11:22,9.691364,98.922572,442756.25,1745590282523,2025-04-25 14:11:22,97.90014,17.57808,-390.624,403.088744179872,2
25-04-2025 14:11:42:521,2025-04-25 14:11:42,8.408668,98.67034,442680.125,1745590302522,2025-04-25 14:11:42,120.11688,10.74216,-374.26662,393.216176814516,1
25-04-2025 14:11:52:521,2025-04-25 14:11:52,7.76243,98.543702,442657.34375,1745590312522,2025-04-25 14:11:52,100.0974,22.94916,-414.30558,426.843375315351,1
25-04-2025 14:12:02:522,2025-04-25 14:12:02,7.123861,98.418832,442645.125,1745590322521,2025-04-25 14:12:02,106.68918,32.9589,-380.61426,396.656129580308,1
25-04-2025 14:12:22:521,2025-04-25 14:12:22,5.836287,98.167748,442651.8125,1745590342522,2025-04-25 14:12:22,153.31992,18.06636,-382.0791,412.089589639518,1
25-04-2025 14:12:42:521,2025-04-25 14:12:42,4.550546,97.917804,442700.40625,1745590362522,2025-04-25 14:12:42,148.68126,26.12298,-396.97164,424.705792429957,1
25-04-2025 14:12:52:521,2025-04-25 14:12:52,3.908,97.793132,442740.46875,1745590372521,2025-04-25 14:12:52,171.38628,55.17564,-369.62796,411.147707077894,0
25-04-2025 14:13:12:521,2025-04-25 14:13:12,2.621545,97.543892,442852.28125,1745590392521,2025-04-25 14:13:12,176.75736,13.91598,-375.24318,415.023207724631,0
25-04-2025 14:13:22:521,2025-04-25 14:13:22,1.978351,97.419418,442924.03125,1745590402520,2025-04-25 14:13:22,207.27486,3.41796,-378.417,431.478824425465,1
25-04-2025 14:13:32:521,2025-04-25 14:13:32,1.335097,97.294993,443006.375,1745590412521,2025-04-25 14:13:32,210.69282,7.3242,-387.20604,440.878243642929,0
25-04-2025 14:13:42:521,2025-04-25 14:13:42,0.686129,97.169515,443100.15625,1745590422520,2025-04-25 14:13:42,217.52874,21.48432,-365.47758,425.857006769299,1
25-04-2025 14:14:02:521,2025-04-25 14:14:02,-0.598299,96.921204,443317.4375,1745590442519,2025-04-25 14:14:02,235.83924,24.16986,-352.7823,425.040798570546,2
25-04-2025 14:14:22:521,2025-04-25 14:14:22,-1.886484,96.67208,443577.59375,1745590462519,2025-04-25 14:14:22,271.72782,23.92572,-350.09676,443.819996847786,2
25-04-2025 14:14:32:521,2025-04-25 14:14:32,-2.528948,96.54775,443723.09375,1745590472519,2025-04-25 14:14:32,255.37044,28.32024,-338.37804,424.871504779613,2
25-04-2025 14:14:42:521,2025-04-25 14:14:42,-3.172016,96.423215,443879.21875,1745590482519,2025-04-25 14:14:42,239.2572,3.6621,-386.71776,454.761525008072,2
25-04-2025 14:14:52:521,2025-04-25 14:14:52,-3.814971,96.298591,444045.71875,1745590492519,2025-04-25 14:14:52,253.17318,18.79878,-379.14942,456.294133084283,2
25-04-2025 14:15:12:521,2025-04-25 14:15:12,-5.101486,96.048825,444410.125,1745590512519,2025-04-25 14:15:12,289.55004,19.5312,-377.92872,476.498489859391,2
25-04-2025 14:15:32:521,2025-04-25 14:15:32,-6.386466,95.798669,444815.375,1745590532519,2025-04-25 14:15:32,300.78048,12.45114,-351.07332,462.467732984856,2
25-04-2025 14:15:42:521,2025-04-25 14:15:42,-7.028469,95.673369,445033.15625,1745590542518,2025-04-25 14:15:42,306.15156,28.0761,-342.52842,460.263797826138,3
25-04-2025 14:16:02:521,2025-04-25 14:16:02,-8.311716,95.422182,445498.84375,1745590562518,2025-04-25 14:16:02,307.86054,1.95312,-351.07332,466.941541076234,3
25-04-2025 14:16:12:521,2025-04-25 14:16:12,-8.952898,95.296261,445746.53125,1745590572518,2025-04-25 14:16:12,338.37804,22.94916,-326.65932,470.884989399545,3
25-04-2025 14:16:22:521,2025-04-25 14:16:22,-9.597184,95.169418,446005.46875,1745590582518,2025-04-25 14:16:22,360.35064,10.25388,-342.77256,497.444221689646,3
25-04-2025 14:16:42:521,2025-04-25 14:16:42,-10.883544,94.915143,446552.125,1745590602517,2025-04-25 14:16:42,338.62218,11.23044,-339.3546,479.533782033869,4
25-04-2025 14:16:52:521,2025-04-25 14:16:52,-11.524961,94.787794,446839.34375,1745590612517,2025-04-25 14:16:52,329.10072,3.41796,-350.09676,480.506719742375,4
25-04-2025 14:17:12:521,2025-04-25 14:17:12,-12.809374,94.531553,447443.375,1745590632517,2025-04-25 14:17:12,389.64744,30.76164,-303.9543,495.135963632751,4
25-04-2025 14:17:32:521,2025-04-25 14:17:32,-14.087534,94.274738,448082.15625,1745590652516,2025-04-25 14:17:32,371.58108,0.24414,-333.2511,499.12809404953,5
25-04-2025 14:17:52:521,2025-04-25 14:17:52,-15.375482,94.013927,448763.03125,1745590672516,2025-04-25 14:17:52,379.6377,19.5312,-321.77652,498.04254824065,5
25-04-2025 14:18:02:521,2025-04-25 14:18:02,-16.01601,93.883389,449115.34375,1745590682516,2025-04-25 14:18:02,416.01456,5.12694,-296.6301,510.963615017515,5
25-04-2025 14:18:22:521,2025-04-25 14:18:22,-17.297261,93.620474,449846.71875,1745590702525,2025-04-25 14:18:22,416.50284,14.16012,-320.31168,525.618394912985,4
25-04-2025 14:18:42:521,2025-04-25 14:18:42,-18.576673,93.355353,450611.8125,1745590722525,2025-04-25 14:18:42,430.66296,30.5175,-302.48946,527.163898928315,4
25-04-2025 14:19:02:521,2025-04-25 14:19:02,-19.856053,93.087405,451410.71875,1745590742344,2025-04-25 14:19:02,412.35246,25.87884,-313.47576,518.624447683846,177
25-04-2025 14:19:12:521,2025-04-25 14:19:12,-20.495453,92.952359,451822.3125,1745590752525,2025-04-25 14:19:12,436.52232,-3.41796,-298.09494,528.605724110464,4
25-04-2025 14:19:32:521,2025-04-25 14:19:32,-21.780155,92.678543,452673.5625,1745590772525,2025-04-25 14:19:32,466.55154,19.77534,-273.68094,541.260252067128,4
25-04-2025 14:19:52:521,2025-04-25 14:19:52,-23.053876,92.40358,453548.5625,1745590792524,2025-04-25 14:19:52,459.71562,17.33394,-290.77074,544.230227006968,3
25-04-2025 14:20:12:521,2025-04-25 14:20:12,-24.337644,92.122641,454460.625,1745590812524,2025-04-25 14:20:12,443.60238,27.83196,-282.22584,526.506518765733,3
25-04-2025 14:20:22:521,2025-04-25 14:20:22,-24.975738,91.981475,454924.84375,1745590822524,2025-04-25 14:20:22,474.60816,24.90228,-256.10286,539.871932950736,3
25-04-2025 14:20:32:521,2025-04-25 14:20:32,-25.612277,91.839598,455394.90625,1745590832523,2025-04-25 14:20:32,469.23708,23.92572,-282.71412,548.345831544126,2
25-04-2025 14:20:52:521,2025-04-25 14:20:52,-26.887308,91.55204,456356.9375,1745590852524,2025-04-25 14:20:52,493.1628,22.46088,-247.31382,552.157734707399,3
25-04-2025 14:21:02:521,2025-04-25 14:21:02,-27.524513,91.406557,456847.625,1745590862523,2025-04-25 14:21:02,513.18228,39.79482,-248.04624,571.372573180555,2
25-04-2025 14:21:22:521,2025-04-25 14:21:22,-28.797577,91.112142,457846.875,1745590882523,2025-04-25 14:21:22,495.36006,21.72846,-229.4916,546.369938308958,2
25-04-2025 14:21:42:521,2025-04-25 14:21:42,-30.077865,90.810644,458876.125,1745590902522,2025-04-25 14:21:42,506.34636,73.73028,-198.72996,548.922934004155,1
25-04-2025 14:21:52:521,2025-04-25 14:21:52,-30.71448,90.658576,459396.59375,1745590912522,2025-04-25 14:21:52,513.18228,35.64444,-227.78262,562.593548294838,1
25-04-2025 14:22:02:521,2025-04-25 14:22:02,-31.348922,90.505532,459920.78125,1745590922522,2025-04-25 14:22:02,516.11196,32.71476,-248.77866,573.875101784609,1
25-04-2025 14:22:12:521,2025-04-25 14:22:12,-31.983105,90.350999,460450.0625,1745590932522,2025-04-25 14:22:12,508.29948,42.7245,-249.51108,567.846390594575,1
25-04-2025 14:22:32:521,2025-04-25 14:22:32,-33.257632,90.035485,461529.125,1745590952522,2025-04-25 14:22:32,515.37954,66.16194,-205.56588,558.794061864789,1
25-04-2025 14:22:52:521,2025-04-25 14:22:52,-34.525886,89.714535,462622.03125,1745590972521,2025-04-25 14:22:52,503.90496,20.01948,-218.26116,549.50789098667,0
25-04-2025 14:23:02:521,2025-04-25 14:23:02,-35.158655,89.551614,463174,1745590982521,2025-04-25 14:23:02,517.5768,34.91202,-213.6225,561.016190091668,0
25-04-2025 14:23:22:521,2025-04-25 14:23:22,-36.425829,89.219421,464291.84375,1745591002520,2025-04-25 14:23:22,523.92444,64.94124,-201.4155,565.050782781779,1
25-04-2025 14:23:32:521,2025-04-25 14:23:32,-37.065975,89.048434,464862.5,1745591012521,2025-04-25 14:23:32,515.1354,29.2968,-197.02098,552.304308677345,0
25-04-2025 14:23:52:521,2025-04-25 14:23:52,-38.330622,88.703919,466000.6875,1745591032520,2025-04-25 14:23:52,508.54362,49.07214,-187.9878,544.39333327634,1
25-04-2025 14:24:12:521,2025-04-25 14:24:12,-39.594576,88.350088,467151.3125,1745591052520,2025-04-25 14:24:12,531.0045,36.13272,-202.39206,569.415400587209,1
25-04-2025 14:24:32:521,2025-04-25 14:24:32,-40.860302,87.985425,468315.125,1745591072519,2025-04-25 14:24:32,531.73692,62.49984,-170.16558,561.788845303864,2
25-04-2025 14:24:52:521,2025-04-25 14:24:52,-42.117716,87.612032,469481.1875,1745591092519,2025-04-25 14:24:52,554.44194,64.45296,-158.44686,580.228796534251,2
25-04-2025 14:25:12:521,2025-04-25 14:25:12,-43.38112,87.224705,470661.25,1745591112519,2025-04-25 14:25:12,536.61972,34.66788,-179.19876,566.811063214287,2
25-04-2025 14:25:22:521,2025-04-25 14:25:22,-44.013551,87.025906,471254.625,1745591122519,2025-04-25 14:25:22,527.83068,48.09558,-180.41946,559.883553171095,2
25-04-2025 14:25:42:521,2025-04-25 14:25:42,-45.267724,86.621251,472435.6875,1745591142519,2025-04-25 14:25:42,515.1354,66.40608,-182.12844,550.404411729194,2
25-04-2025 14:25:52:521,2025-04-25 14:25:52,-45.901979,86.411011,473034.78125,1745591152518,2025-04-25 14:25:52,565.91652,92.28492,-135.00942,589.071776235336,3
25-04-2025 14:26:12:521,2025-04-25 14:26:12,-47.154827,85.98381,474220.71875,1745591172518,2025-04-25 14:26:12,525.63342,54.44322,-148.19298,548.831227014412,3
25-04-2025 14:26:32:521,2025-04-25 14:26:32,-48.412118,85.537929,475413.03125,1745591192517,2025-04-25 14:26:32,549.55914,83.98416,-122.07,569.183338115624,4
25-04-2025 14:26:52:521,2025-04-25 14:26:52,-49.661226,85.076242,476598.1875,1745591212517,2025-04-25 14:26:52,522.94788,60.79086,-144.28674,545.883391573568,4
25-04-2025 14:27:02:521,2025-04-25 14:27:02,-50.284686,84.838251,477189.46875,1745591222517,2025-04-25 14:27:02,550.5357,96.67944,-104.49192,568.643150348696,4
25-04-2025 14:27:22:521,2025-04-25 14:27:22,-51.534512,84.344715,478373.40625,1745591242517,2025-04-25 14:27:22,546.62946,72.0213,-121.09344,564.494867474112,4
25-04-2025 14:27:32:521,2025-04-25 14:27:32,-52.156352,84.09042,478961.375,1745591252516,2025-04-25 14:27:32,564.69582,61.76742,-93.9939,575.787666189663,5
25-04-2025 14:27:52:521,2025-04-25 14:27:52,-53.402152,83.561941,480136.21875,1745591272516,2025-04-25 14:27:52,545.89704,60.79086,-136.23012,565.913202298299,5
25-04-2025 14:28:02:521,2025-04-25 14:28:02,-54.0278,83.286268,480724.34375,1745591282516,2025-04-25 14:28:02,573.24072,104.00364,-88.86696,589.337778170558,5
25-04-2025 14:28:12:521,2025-04-25 14:28:12,-54.645424,83.0069,481303.40625,1745591292525,2025-04-25 14:28:12,557.61576,66.16194,-107.17746,571.664014992192,4
25-04-2025 14:28:32:521,2025-04-25 14:28:32,-55.887965,82.421436,482463.1875,1745591312525,2025-04-25 14:28:32,560.54544,67.62678,-111.81612,575.575726008156,4
25-04-2025 14:28:52:521,2025-04-25 14:28:52,-57.127569,81.803106,483612.125,1745591332525,2025-04-25 14:28:52,552.48882,75.6834,-95.70288,565.801126280999,4
25-04-2025 14:29:12:521,2025-04-25 14:29:12,-58.363502,81.148337,484748.3125,1745591352524,2025-04-25 14:29:12,544.18806,84.2283,-70.06818,555.107738205806,3
25-04-2025 14:29:32:521,2025-04-25 14:29:32,-59.589897,80.456043,485865.1875,1745591372524,2025-04-25 14:29:32,559.81302,89.1111,-65.67366,570.652639635116,3
25-04-2025 14:29:52:521,2025-04-25 14:29:52,-60.819331,79.713785,486973.03125,1745591392524,2025-04-25 14:29:52,550.29156,70.8006,-96.67944,563.187748522912,3
25-04-2025 14:30:12:521,2025-04-25 14:30:12,-62.047084,78.917652,488066.40625,1745591412524,2025-04-25 14:30:12,539.79354,106.44504,-79.10136,555.845875688741,3
25-04-2025 14:30:32:521,2025-04-25 14:30:32,-63.261724,78.068202,489134.25,1745591432523,2025-04-25 14:30:32,548.33844,83.49588,-89.35524,561.810435711251,2
25-04-2025 14:30:42:521,2025-04-25 14:30:42,-63.87233,77.61508,489665.5625,1745591442523,2025-04-25 14:30:42,543.69978,83.74002,-74.70684,555.160295468286,2
25-04-2025 14:31:02:521,2025-04-25 14:31:02,-65.080296,76.660547,490705.09375,1745591462522,2025-04-25 14:31:02,534.91074,71.28888,-68.60334,543.983476254709,1
25-04-2025 14:31:22:521,2025-04-25 14:31:22,-66.285196,75.621027,491726.0625,1745591482522,2025-04-25 14:31:22,547.11774,90.57594,-51.02526,556.906993570434,1
25-04-2025 14:31:42:521,2025-04-25 14:31:42,-67.483007,74.486136,492724.46875,1745591502522,2025-04-25 14:31:42,553.22124,79.83378,-57.12876,561.863745080036,1
25-04-2025 14:31:52:522,2025-04-25 14:31:52,-68.08252,73.874472,493217.8125,1745591512521,2025-04-25 14:31:52,531.24864,105.71262,-58.34946,544.798068105427,1
